"","SentenceID","Word","Region","deletion_rate","Surprisal","Label","critical_word","Sentence","Condition"
"228",18,"drove",7,0.5,10.1195714285714,"exp.b.5","drove","The conviction that the guest visited the uncle drove Jill crazy.","b"
"229",18,"drove",7,0.6,10.063,"exp.b.5","drove","The conviction that the guest visited the uncle drove Jill crazy.","b"
"230",18,"drove",7,0.65,9.963,"exp.b.5","drove","The conviction that the guest visited the uncle drove Jill crazy.","b"
"231",18,"drove",7,0.7,10.801375,"exp.b.5","drove","The conviction that the guest visited the uncle drove Jill crazy.","b"
"232",18,"drove",7,0.75,11.2445,"exp.b.5","drove","The conviction that the guest visited the uncle drove Jill crazy.","b"
"233",18,"drove",7,0.8,11.605,"exp.b.5","drove","The conviction that the guest visited the uncle drove Jill crazy.","b"
"234",18,"drove",7,0.9,10.68525,"exp.b.5","drove","The conviction that the guest visited the uncle drove Jill crazy.","b"
"235",19,"drove",11,0.1,9.6655,"exp.c.5","drove","The conviction that the guest who the cousin invited visited the uncle drove Jill crazy.","c"
"236",19,"drove",11,0.15,9.7205,"exp.c.5","drove","The conviction that the guest who the cousin invited visited the uncle drove Jill crazy.","c"
"237",19,"drove",11,0.2,9.78176666666667,"exp.c.5","drove","The conviction that the guest who the cousin invited visited the uncle drove Jill crazy.","c"
"238",19,"drove",11,0.25,9.722,"exp.c.5","drove","The conviction that the guest who the cousin invited visited the uncle drove Jill crazy.","c"
"239",19,"drove",11,0.3,9.92603125,"exp.c.5","drove","The conviction that the guest who the cousin invited visited the uncle drove Jill crazy.","c"
"240",19,"drove",11,0.4,10.296125,"exp.c.5","drove","The conviction that the guest who the cousin invited visited the uncle drove Jill crazy.","c"
"241",19,"drove",11,0.5,10.3957857142857,"exp.c.5","drove","The conviction that the guest who the cousin invited visited the uncle drove Jill crazy.","c"
"242",19,"drove",11,0.6,11.0225,"exp.c.5","drove","The conviction that the guest who the cousin invited visited the uncle drove Jill crazy.","c"
"243",19,"drove",11,0.65,10.689,"exp.c.5","drove","The conviction that the guest who the cousin invited visited the uncle drove Jill crazy.","c"
"244",19,"drove",11,0.7,11.5326875,"exp.c.5","drove","The conviction that the guest who the cousin invited visited the uncle drove Jill crazy.","c"
"245",19,"drove",11,0.75,11.25225,"exp.c.5","drove","The conviction that the guest who the cousin invited visited the uncle drove Jill crazy.","c"
"246",19,"drove",11,0.8,11.5116666666667,"exp.c.5","drove","The conviction that the guest who the cousin invited visited the uncle drove Jill crazy.","c"
"247",19,"drove",11,0.9,10.948,"exp.c.5","drove","The conviction that the guest who the cousin invited visited the uncle drove Jill crazy.","c"
"248",20,"drove",1,0.1,10.838,"exp.a.5","drove","The conviction drove Jill crazy.","a"
"249",20,"drove",1,0.15,10.838,"exp.a.5","drove","The conviction drove Jill crazy.","a"
"250",20,"drove",1,0.2,10.8387,"exp.a.5","drove","The conviction drove Jill crazy.","a"
"251",20,"drove",1,0.25,10.838,"exp.a.5","drove","The conviction drove Jill crazy.","a"
"252",20,"drove",1,0.3,10.838,"exp.a.5","drove","The conviction drove Jill crazy.","a"
"253",20,"drove",1,0.4,10.83853125,"exp.a.5","drove","The conviction drove Jill crazy.","a"
"254",20,"drove",1,0.5,10.838,"exp.a.5","drove","The conviction drove Jill crazy.","a"
"255",20,"drove",1,0.6,10.838,"exp.a.5","drove","The conviction drove Jill crazy.","a"
"256",20,"drove",1,0.65,10.838,"exp.a.5","drove","The conviction drove Jill crazy.","a"
"257",20,"drove",1,0.7,10.8400625,"exp.a.5","drove","The conviction drove Jill crazy.","a"
"258",20,"drove",1,0.75,10.838,"exp.a.5","drove","The conviction drove Jill crazy.","a"
"259",20,"drove",1,0.8,10.838,"exp.a.5","drove","The conviction drove Jill crazy.","a"
"260",20,"drove",1,0.9,10.84375,"exp.a.5","drove","The conviction drove Jill crazy.","a"
"261",21,"became",11,0.1,9.172375,"exp.c.6","became","The story that the psychiatrist who the nurse assisted diagnosed the patient became widely known.","c"
"262",21,"became",11,0.15,8.8975,"exp.c.6","became","The story that the psychiatrist who the nurse assisted diagnosed the patient became widely known.","c"
"263",21,"became",11,0.2,9.65396666666667,"exp.c.6","became","The story that the psychiatrist who the nurse assisted diagnosed the patient became widely known.","c"
"264",21,"became",11,0.25,9.2415,"exp.c.6","became","The story that the psychiatrist who the nurse assisted diagnosed the patient became widely known.","c"
"265",21,"became",11,0.3,9.548,"exp.c.6","became","The story that the psychiatrist who the nurse assisted diagnosed the patient became widely known.","c"
"266",21,"became",11,0.4,10.14571875,"exp.c.6","became","The story that the psychiatrist who the nurse assisted diagnosed the patient became widely known.","c"
"267",21,"became",11,0.5,10.1439285714286,"exp.c.6","became","The story that the psychiatrist who the nurse assisted diagnosed the patient became widely known.","c"
"268",21,"became",11,0.6,10.78925,"exp.c.6","became","The story that the psychiatrist who the nurse assisted diagnosed the patient became widely known.","c"
"269",21,"became",11,0.65,10.06,"exp.c.6","became","The story that the psychiatrist who the nurse assisted diagnosed the patient became widely known.","c"
"270",21,"became",11,0.7,9.168375,"exp.c.6","became","The story that the psychiatrist who the nurse assisted diagnosed the patient became widely known.","c"
"271",21,"became",11,0.75,8.78775,"exp.c.6","became","The story that the psychiatrist who the nurse assisted diagnosed the patient became widely known.","c"
"272",21,"became",11,0.8,8.617,"exp.c.6","became","The story that the psychiatrist who the nurse assisted diagnosed the patient became widely known.","c"
"273",21,"became",11,0.9,8.9515,"exp.c.6","became","The story that the psychiatrist who the nurse assisted diagnosed the patient became widely known.","c"
"274",22,"became",14,0.1,8.46775,"exp.d.6","became","The story that the psychiatrist who the nurse who prescribed medication assisted diagnosed the patient became widely known.","d"
"275",22,"became",14,0.15,8.1515,"exp.d.6","became","The story that the psychiatrist who the nurse who prescribed medication assisted diagnosed the patient became widely known.","d"
"276",22,"became",14,0.2,8.5948,"exp.d.6","became","The story that the psychiatrist who the nurse who prescribed medication assisted diagnosed the patient became widely known.","d"
"277",22,"became",14,0.25,9.7555,"exp.d.6","became","The story that the psychiatrist who the nurse who prescribed medication assisted diagnosed the patient became widely known.","d"
"278",22,"became",14,0.3,8.94190625,"exp.d.6","became","The story that the psychiatrist who the nurse who prescribed medication assisted diagnosed the patient became widely known.","d"
"279",22,"became",14,0.4,9.24896875,"exp.d.6","became","The story that the psychiatrist who the nurse who prescribed medication assisted diagnosed the patient became widely known.","d"
"280",22,"became",14,0.5,9.60428571428571,"exp.d.6","became","The story that the psychiatrist who the nurse who prescribed medication assisted diagnosed the patient became widely known.","d"
"281",22,"became",14,0.6,9.424625,"exp.d.6","became","The story that the psychiatrist who the nurse who prescribed medication assisted diagnosed the patient became widely known.","d"
"282",22,"became",14,0.65,8.905,"exp.d.6","became","The story that the psychiatrist who the nurse who prescribed medication assisted diagnosed the patient became widely known.","d"
"283",22,"became",14,0.7,8.39225,"exp.d.6","became","The story that the psychiatrist who the nurse who prescribed medication assisted diagnosed the patient became widely known.","d"
"284",22,"became",14,0.75,7.783,"exp.d.6","became","The story that the psychiatrist who the nurse who prescribed medication assisted diagnosed the patient became widely known.","d"
"285",22,"became",14,0.8,7.61975,"exp.d.6","became","The story that the psychiatrist who the nurse who prescribed medication assisted diagnosed the patient became widely known.","d"
"286",22,"became",14,0.9,8.74925,"exp.d.6","became","The story that the psychiatrist who the nurse who prescribed medication assisted diagnosed the patient became widely known.","d"
"287",23,"became",1,0.1,7.799,"exp.a.6","became","The story became widely known.","a"
"288",23,"became",1,0.15,7.799,"exp.a.6","became","The story became widely known.","a"
"289",23,"became",1,0.2,7.799,"exp.a.6","became","The story became widely known.","a"
"290",23,"became",1,0.25,7.799,"exp.a.6","became","The story became widely known.","a"
"291",23,"became",1,0.3,7.799,"exp.a.6","became","The story became widely known.","a"
"292",23,"became",1,0.4,7.799,"exp.a.6","became","The story became widely known.","a"
"293",23,"became",1,0.5,7.80014285714286,"exp.a.6","became","The story became widely known.","a"
"294",23,"became",1,0.6,7.799,"exp.a.6","became","The story became widely known.","a"
"295",23,"became",1,0.65,7.799,"exp.a.6","became","The story became widely known.","a"
"296",23,"became",1,0.7,7.799,"exp.a.6","became","The story became widely known.","a"
"297",23,"became",1,0.75,7.799,"exp.a.6","became","The story became widely known.","a"
"298",23,"became",1,0.8,7.79591666666667,"exp.a.6","became","The story became widely known.","a"
"299",23,"became",1,0.9,7.8025,"exp.a.6","became","The story became widely known.","a"
"300",24,"became",7,0.1,9.237,"exp.b.6","became","The story that the psychiatrist diagnosed the patient became widely known.","b"
"301",24,"became",7,0.15,9.2495,"exp.b.6","became","The story that the psychiatrist diagnosed the patient became widely known.","b"
"302",24,"became",7,0.2,9.2204,"exp.b.6","became","The story that the psychiatrist diagnosed the patient became widely known.","b"
"303",24,"became",7,0.25,9.248,"exp.b.6","became","The story that the psychiatrist diagnosed the patient became widely known.","b"
"304",24,"became",7,0.3,9.21684375,"exp.b.6","became","The story that the psychiatrist diagnosed the patient became widely known.","b"
"305",24,"became",7,0.4,9.22259375,"exp.b.6","became","The story that the psychiatrist diagnosed the patient became widely known.","b"
"306",24,"became",7,0.5,9.22092857142857,"exp.b.6","became","The story that the psychiatrist diagnosed the patient became widely known.","b"
"307",24,"became",7,0.6,9.24025,"exp.b.6","became","The story that the psychiatrist diagnosed the patient became widely known.","b"
"308",24,"became",7,0.65,9.4145,"exp.b.6","became","The story that the psychiatrist diagnosed the patient became widely known.","b"
"309",24,"became",7,0.7,9.2713125,"exp.b.6","became","The story that the psychiatrist diagnosed the patient became widely known.","b"
"310",24,"became",7,0.75,9.937,"exp.b.6","became","The story that the psychiatrist diagnosed the patient became widely known.","b"
"311",24,"became",7,0.8,10.3450833333333,"exp.b.6","became","The story that the psychiatrist diagnosed the patient became widely known.","b"
"312",24,"became",7,0.9,9.0465,"exp.b.6","became","The story that the psychiatrist diagnosed the patient became widely known.","b"
"313",25,"was",7,0.1,2.830125,"exp.b.7","was","The sense that the driver phoned the tourist was absolutely true.","b"
"314",25,"was",7,0.15,2.831,"exp.b.7","was","The sense that the driver phoned the tourist was absolutely true.","b"
"315",25,"was",7,0.2,2.88416666666667,"exp.b.7","was","The sense that the driver phoned the tourist was absolutely true.","b"
"316",25,"was",7,0.25,2.827,"exp.b.7","was","The sense that the driver phoned the tourist was absolutely true.","b"
"317",25,"was",7,0.3,2.96190625,"exp.b.7","was","The sense that the driver phoned the tourist was absolutely true.","b"
"318",25,"was",7,0.4,2.97509375,"exp.b.7","was","The sense that the driver phoned the tourist was absolutely true.","b"
"319",25,"was",7,0.5,2.94485714285714,"exp.b.7","was","The sense that the driver phoned the tourist was absolutely true.","b"
"320",25,"was",7,0.6,3.03175,"exp.b.7","was","The sense that the driver phoned the tourist was absolutely true.","b"
"321",25,"was",7,0.65,2.859,"exp.b.7","was","The sense that the driver phoned the tourist was absolutely true.","b"
"322",25,"was",7,0.7,4.3919375,"exp.b.7","was","The sense that the driver phoned the tourist was absolutely true.","b"
"323",25,"was",7,0.75,5.7135,"exp.b.7","was","The sense that the driver phoned the tourist was absolutely true.","b"
"324",25,"was",7,0.8,7.71908333333333,"exp.b.7","was","The sense that the driver phoned the tourist was absolutely true.","b"
"325",25,"was",7,0.9,8.13775,"exp.b.7","was","The sense that the driver phoned the tourist was absolutely true.","b"
"326",26,"was",1,0.1,5.823,"exp.a.7","was","The sense was absolutely true.","a"
"327",26,"was",1,0.15,5.823,"exp.a.7","was","The sense was absolutely true.","a"
